Position,PlayerName,Team,Opponent,Salary,PPG
WR,Davone Bess,Browns,Bengals,6300,10.7
WR,Brian Hartline,Dolphins,Saints,9200,17.9
WR,Brian Hartline,Dolphins,Saints,9200,17.9
WR,Brandon Marshall,Bears,Lions,15200,19.6
WR,Brandon Marshall,Bears,Lions,15200,19.6
WR,Stephen Burton,Jaguars,Colts,5550,4.2
WR,Stephen Burton,Jaguars,Colts,5550,4.2
WR,Julian Edelman,Patriots,Falcons,12200,19.8
WR,Julian Edelman,Patriots,Falcons,12200,19.8
WR,Wes Welker,Broncos,Eagles,13050,20.0
WR,Wes Welker,Broncos,Eagles,13050,20.0
WR,Marques Colston,Saints,Dolphins,11700,13.4
WR,Marques Colston,Saints,Dolphins,11700,13.4
WR,Robert Meachem,Saints,Dolphins,5000,5.7
WR,Robert Meachem,Saints,Dolphins,5000,5.7
WR,Lance Moore,Saints,Dolphins,6400,2.8
WR,Lance Moore,Saints,Dolphins,6400,2.8
WR,Victor Cruz,Giants,Chiefs,13250,20.0
WR,Victor Cruz,Giants,Chiefs,13250,20.0
WR,Hakeem Nicks,Giants,Chiefs,11150,9.6
WR,Hakeem Nicks,Giants,Chiefs,11150,9.6
WR,Santonio Holmes,Jets,Titans,9400,12.3
WR,Santonio Holmes,Jets,Titans,9400,12.3
WR,Jeremy Kerley,Jets,Titans,6550,6.0
WR,Jeremy Kerley,Jets,Titans,6550,6.0
WR,Jason Avant,Eagles,Broncos,7000,9.0
WR,Jason Avant,Eagles,Broncos,7000,9.0
WR,Riley Cooper,Eagles,Broncos,5900,6.3
WR,Riley Cooper,Eagles,Broncos,5900,6.3
WR,DeSean Jackson,Eagles,Broncos,13800,22.3
WR,DeSean Jackson,Eagles,Broncos,13800,22.3
WR,Larry Fitzgerald,Cardinals,Buccaneers,11550,14.9
WR,Larry Fitzgerald,Cardinals,Buccaneers,11550,14.9
WR,Andre Roberts,Cardinals,Buccaneers,6550,8.6
WR,Andre Roberts,Cardinals,Buccaneers,6550,8.6
WR,Antonio Brown,Steelers,Vikings,13600,21.6
WR,Antonio Brown,Steelers,Vikings,13600,21.6
WR,Jerricho Cotchery,Steelers,Vikings,6450,10.0
WR,Jerricho Cotchery,Steelers,Vikings,6450,10.0
